,DateTime,CO_ppm,OZONO_ppb,NO_ppb,NO2_ppb,NOX_ppb,Vel_Viento_ms,Dir_Viento_Grados,Temperatura_C,HR
343,15,0.34299,13.543,4.199,11.524,15.722,0.6,60.0,12.6,78.27
344,15,0.35173,20.385,6.794,9.617,16.411,0.9,359.0,17.3,58.99
345,15,0.30922,27.02,4.935,7.678,12.613,0.7,328.0,20.3,46.85
346,15,0.32555,32.682,3.353,8.029,11.382,0.2,48.0,20.0,45.67
347,15,0.452,35.814,4.287,13.275,17.562,1.3,79.0,20.0,45.21
348,15,0.4478,41.327,4.66,11.944,16.605,2.1,30.0,22.6,41.42
349,15,0.46081,43.305,2.718,11.603,14.322,0.9,356.0,21.6,44.26
350,15,0.46718,36.589,2.335,12.913,15.248,1.0,49.0,18.8,58.94
351,15,0.54168,21.07,5.011,15.523,20.534,1.3,285.0,17.7,62.72
352,15,0.4796,16.47,2.323,16.809,19.132,2.2,288.0,15.3,72.71
353,15,0.48146,10.676,2.424,16.99,19.414,1.4,320.0,12.9,81.58
354,15,0.39823,8.761,0.597,14.082,14.678,1.0,60.0,11.3,83.63
355,15,0.85802,1.562,17.959,23.703,41.662,0.5,0.0,10.5,85.19
356,15,1.41809,0.738,50.438,23.044,73.482,0.7,300.0,10.3,85.19
357,15,1.31588,0.497,55.454,25.056,80.511,0.8,306.0,10.5,85.94
358,15,0.84289,0.792,36.967,21.734,58.701,0.5,195.0,10.2,85.81
359,15,0.96891,0.584,42.286,18.504,60.789,0.2,301.0,9.5,86.38
360,16,0.95882,0.686,41.426,16.844,58.27,0.3,326.0,9.1,86.62
361,16,1.1229,0.539,49.738,15.136,64.873,0.3,311.0,9.7,87.14
362,16,1.15414,0.628,55.538,13.724,69.261,0.1,1.0,10.7,87.06
363,16,1.09976,0.556,61.6,13.744,75.344,0.5,11.0,10.9,87.07
364,16,0.84916,0.324,51.929,14.929,66.858,0.2,282.0,10.6,87.09
365,16,0.98772,0.511,58.3,12.644,70.943,0.4,316.0,10.1,87.45
366,16,1.27211,0.515,72.44,13.905,86.344,0.8,62.0,10.8,87.67
367,16,1.27363,1.322,64.936,20.012,84.948,0.2,22.0,12.3,86.59
368,16,0.91052,4.303,36.763,21.338,58.101,0.6,290.0,13.5,84.27
369,16,0.51656,15.076,13.145,16.79,29.935,0.2,58.0,16.6,68.97
370,16,0.43423,19.458,7.734,14.642,22.376,0.9,272.0,18.1,57.59
371,16,0.18839,25.72,1.754,4.858,6.611,0.4,139.0,18.4,52.69
372,16,0.19955,27.351,1.84,4.075,5.915,1.6,354.0,20.6,48.64
373,16,0.22713,32.647,1.631,4.598,6.228,1.1,317.0,21.8,43.69
374,16,0.17,28.525,1.142,3.408,4.55,1.0,144.0,21.4,41.88
375,16,0.14055,23.99,1.058,2.67,3.729,2.1,128.0,19.7,45.33
376,16,0.15968,22.755,1.383,3.248,4.631,2.1,103.0,19.9,46.0
377,16,0.22993,20.187,1.65,7.0,8.651,1.9,148.0,18.3,51.04
378,16,0.16771,18.874,0.395,5.245,5.64,1.4,147.0,15.5,60.42
379,16,0.33356,9.734,3.522,13.411,16.932,0.3,239.0,14.2,66.25
380,16,0.23199,12.873,0.755,9.535,10.29,1.4,130.0,14.5,62.79
381,16,0.51973,2.795,14.584,19.123,33.708,0.7,323.0,13.0,68.39
382,16,0.66666,2.357,11.405,24.645,36.05,1.3,17.0,13.3,71.23
383,16,0.56656,1.107,6.22,23.308,29.528,1.4,309.0,12.6,79.37
384,17,0.51118,0.922,5.99,20.566,26.556,1.1,333.0,11.9,83.51
385,17,0.34002,6.341,1.759,15.389,17.149,0.9,68.0,11.7,84.66
386,17,0.2159,10.91,0.304,8.556,8.861,0.2,129.0,11.1,84.71
387,17,0.24799,8.401,1.134,10.715,11.849,0.4,72.0,10.8,85.32
388,17,0.25232,5.98,0.838,12.677,13.515,0.7,44.0,10.1,85.5
389,17,0.28281,2.287,4.401,15.171,19.572,0.2,16.0,9.7,86.0
390,17,1.28738,1.136,65.595,21.379,86.974,0.8,292.0,11.1,85.75
391,17,1.11714,4.138,44.337,23.42,67.756,0.2,348.0,13.1,82.21
392,17,0.95673,8.969,26.309,23.72,50.029,0.5,330.0,15.8,66.65
393,17,0.7027,16.622,13.711,19.729,33.44,0.4,270.0,17.5,56.55
394,17,0.95991,22.319,20.956,26.256,47.212,0.5,45.0,18.8,54.88
395,17,0.49068,24.535,7.167,12.636,19.803,0.8,40.0,19.9,51.18
396,17,0.68941,23.173,12.347,19.615,31.961,2.6,311.0,19.0,61.08
397,17,0.59227,27.018,7.875,18.815,26.69,3.2,298.0,18.8,61.6
398,17,0.53105,25.04,4.458,17.864,22.322,1.6,334.0,17.2,66.04
399,17,0.63839,17.507,10.939,20.161,31.1,2.5,304.0,17.1,66.75
400,17,0.99508,6.688,20.319,31.135,51.454,1.6,289.0,16.1,72.79
401,17,0.45645,14.261,4.804,13.081,17.885,1.4,109.0,15.6,62.73
402,17,0.87694,5.166,17.811,21.527,39.337,0.4,23.0,14.5,68.48
403,17,0.73151,8.98,13.115,18.741,31.856,1.3,130.0,14.4,67.07
404,17,0.32355,14.974,1.152,14.329,15.481,1.1,161.0,14.2,62.3
405,17,0.24331,12.922,0.981,10.615,11.596,0.2,215.0,13.0,68.35
406,17,0.42136,3.58,5.259,17.246,22.506,0.4,299.0,11.6,75.64
407,17,0.75146,0.706,31.544,18.586,50.13,0.6,233.0,10.5,80.22
408,18,0.70093,0.478,30.253,17.038,47.291,0.4,328.0,10.2,82.59
409,18,0.59028,0.609,25.769,15.515,41.283,0.4,348.0,10.0,83.01
410,18,0.67175,0.883,32.919,17.111,50.03,1.1,0.0,11.4,82.69
411,18,0.3105,0.83,7.044,15.718,22.762,0.7,317.0,11.7,79.82
412,18,0.41739,0.694,15.995,15.958,31.952,0.8,354.0,11.8,79.92
413,18,0.3706,0.898,16.448,15.93,32.378,0.4,279.0,11.1,81.32
414,18,0.99395,1.445,56.322,17.566,73.888,0.6,356.0,12.2,79.03
415,18,0.62891,7.411,18.696,17.61,36.306,1.3,6.0,15.3,62.06
416,18,0.79945,11.861,21.438,20.359,41.797,1.4,306.0,18.0,54.24
420,18,0.19652,29.656,2.409,4.09,6.5,2.2,152.0,22.7,37.79
421,18,0.21219,27.674,2.673,4.282,6.955,1.7,166.0,21.7,41.57
422,18,0.23064,27.111,2.658,5.068,7.726,2.0,139.0,21.4,41.06
423,18,0.3355,27.079,4.319,9.135,13.453,1.7,338.0,20.2,51.01
424,18,0.34204,26.59,3.374,11.16,14.534,3.4,301.0,17.1,66.07
425,18,0.44303,21.326,2.935,15.116,18.051,2.5,292.0,15.9,67.39
426,18,0.57161,12.777,3.218,20.485,23.703,2.4,302.0,14.2,69.21
427,18,0.68972,2.625,6.536,26.126,32.663,0.2,251.0,12.0,77.98
428,18,1.05532,0.718,27.471,28.266,55.737,0.7,348.0,11.7,82.17
429,18,1.01085,0.892,24.746,29.265,54.01,1.0,345.0,13.5,76.47
430,18,0.84337,0.867,19.026,25.491,44.517,0.5,348.0,12.8,76.29
431,18,0.81239,0.855,24.539,22.992,47.531,1.2,282.0,12.3,78.74
432,19,0.59372,2.003,12.576,23.365,35.941,2.1,293.0,13.3,73.76
433,19,0.41073,3.231,2.553,20.678,23.231,1.2,293.0,12.6,75.8
434,19,0.3251,6.228,0.674,15.031,15.705,0.7,25.0,11.9,78.78
435,19,0.21781,10.732,0.683,11.29,11.973,1.3,350.0,12.3,77.25
436,19,0.26844,4.096,0.696,16.764,17.461,0.3,296.0,12.3,77.53
437,19,0.36817,2.89,10.567,18.727,29.294,0.4,316.0,11.7,79.15
438,19,0.68964,3.256,23.045,21.399,44.445,0.2,351.0,12.4,73.69
439,19,0.45478,15.46,5.907,15.401,21.307,0.8,188.0,14.4,58.41
440,19,0.57295,15.832,9.226,17.785,27.011,0.4,279.0,14.8,61.04
441,19,0.56937,26.249,9.256,16.892,26.148,0.1,20.0,17.8,50.85
442,19,0.48827,26.764,7.271,16.849,24.12,1.1,260.0,18.6,47.34
443,19,0.37227,34.933,6.024,11.366,17.39,1.2,215.0,21.5,36.5
444,19,0.25193,34.024,2.177,7.458,9.635,0.3,278.0,20.7,39.01
445,19,0.3625,27.184,3.18,12.81,15.99,2.0,287.0,18.3,50.4
446,19,0.45698,25.112,4.721,17.143,21.864,3.2,289.0,16.8,64.29
447,19,0.41865,19.009,4.755,15.754,20.509,2.7,284.0,14.6,73.85
448,19,0.49485,6.708,4.597,21.1,25.697,0.3,257.0,13.0,80.48
449,19,0.59208,4.876,5.195,21.388,26.584,0.2,145.0,13.0,82.83
450,19,0.99453,1.137,20.713,27.027,47.74,0.7,304.0,12.7,82.74
451,19,1.28748,0.91,35.836,25.298,61.134,0.4,9.0,12.4,82.84
452,19,1.10056,0.466,31.128,24.955,56.083,0.0,16.0,12.1,84.18
453,19,0.70735,3.061,15.172,20.99,36.162,1.7,36.0,12.0,83.47
454,19,0.41048,6.918,1.487,17.775,19.261,1.3,31.0,11.6,83.51
455,19,0.47083,1.672,3.657,22.028,25.685,0.5,332.0,11.4,84.78
456,20,0.49891,1.281,4.266,21.854,26.12,0.5,8.0,11.4,85.23
457,20,0.35036,7.199,1.651,14.257,15.908,0.4,346.0,11.4,85.2
458,20,0.37036,3.512,0.408,17.775,18.183,0.2,120.0,11.4,85.46
459,20,0.37691,1.811,2.405,19.759,22.165,0.6,335.0,11.6,85.59
460,20,0.3579,1.229,2.98,19.857,22.837,0.5,335.0,11.6,85.56
461,20,0.4512,1.282,12.224,22.329,34.554,1.2,7.0,11.6,85.32
462,20,0.46676,4.441,5.865,21.961,27.826,1.9,34.0,11.3,85.38
463,20,0.80966,4.443,20.955,22.489,43.444,0.9,342.0,12.2,84.82
464,20,0.74604,12.521,18.874,16.445,35.319,1.4,321.0,15.4,75.58
465,20,0.67547,16.335,18.188,19.571,37.759,1.4,280.0,17.9,61.72
466,20,0.9867,12.888,21.196,31.144,52.339,1.1,237.0,17.0,62.71
467,20,1.04701,16.291,20.108,31.263,51.371,1.2,258.0,15.9,72.12
468,20,0.51946,37.669,6.866,15.454,22.32,0.4,56.0,20.6,50.63
469,20,0.65998,28.711,5.359,24.319,29.678,0.6,81.0,17.3,57.49
470,20,0.947,7.984,16.745,36.783,53.529,1.2,279.0,13.3,75.79
471,20,1.14875,9.34,22.98,34.474,57.454,0.9,297.0,13.4,78.35
472,20,1.35213,13.744,24.315,40.028,64.343,0.8,39.0,15.2,72.76
473,20,1.318,12.277,17.97,45.405,63.374,1.4,8.0,16.7,64.92
474,20,1.47792,2.236,21.845,40.901,62.746,0.6,270.0,12.0,78.55
475,20,2.24154,1.059,71.593,37.383,108.976,0.3,273.0,11.5,84.07
476,20,2.5444,1.037,101.082,33.642,134.723,0.1,337.0,10.8,85.36
477,20,2.23565,1.065,87.682,30.821,118.502,0.1,208.0,10.7,85.71
478,20,3.13574,1.27,145.271,28.922,174.193,0.3,304.0,11.3,86.23
479,20,3.03042,1.001,138.541,29.261,167.802,0.2,283.0,11.6,86.04
480,21,2.59316,0.885,124.436,27.041,151.477,0.3,321.0,11.1,86.09
481,21,1.88034,1.016,99.031,21.707,120.738,0.3,224.0,11.2,86.43
482,21,1.35344,0.82,73.898,18.216,92.115,0.2,339.0,10.6,86.45
483,21,1.339,0.808,80.972,14.337,95.309,0.3,251.0,10.3,86.7
484,21,1.02693,0.764,65.388,12.899,78.287,0.3,222.0,11.1,87.0
485,21,0.68718,0.768,44.349,13.153,57.501,0.2,28.0,11.3,86.86
486,21,0.66316,0.951,47.22,12.684,59.904,0.3,303.0,11.6,87.02
487,21,1.02582,2.612,51.1,22.004,73.104,0.6,2.0,12.9,85.77
488,21,1.12207,7.149,43.906,31.715,75.621,0.5,314.0,15.9,78.88
489,21,1.07691,11.776,33.031,36.76,69.79,0.8,338.0,18.0,61.33
490,21,0.80474,24.122,17.25,28.644,45.894,1.6,312.0,20.7,45.76
491,21,0.40519,24.15,5.872,17.023,22.895,1.1,210.0,18.2,52.32
492,21,0.21096,25.097,4.036,7.416,11.453,1.3,138.0,19.1,52.3
493,21,0.14998,25.835,3.342,5.259,8.601,1.1,114.0,21.2,45.8
494,21,0.15464,27.877,2.183,5.397,7.579,0.8,256.0,21.9,41.37
495,21,0.0765,26.693,1.61,3.69,5.3,0.9,185.0,22.1,38.28
496,21,0.46009,24.518,7.0,15.446,22.445,2.0,320.0,20.3,56.68
497,21,0.49311,13.837,6.786,18.296,25.082,2.5,323.0,16.5,70.04
498,21,0.7349,1.525,12.738,27.946,40.684,0.4,294.0,13.6,78.32
499,21,0.92121,1.563,24.803,27.612,52.415,0.6,351.0,12.5,77.82
500,21,1.41962,0.913,56.175,26.276,82.451,0.6,313.0,11.7,81.13
501,21,1.61171,0.725,69.348,22.202,91.55,0.2,288.0,10.8,85.35
502,21,0.41131,10.136,10.676,14.389,25.065,1.7,139.0,12.7,75.89
503,21,0.0904,16.563,0.481,7.543,8.024,1.1,132.0,13.6,66.1
504,22,0.31397,9.453,0.492,11.736,12.228,0.3,118.0,12.8,72.51
505,22,0.33283,5.38,1.362,13.925,15.286,0.8,15.0,12.2,79.55
506,22,0.27033,7.43,0.555,11.774,12.329,0.4,4.0,11.6,80.43
507,22,0.3762,2.662,3.933,15.762,19.696,1.1,333.0,11.2,82.97
508,22,0.3438,2.725,6.352,14.91,21.262,0.6,312.0,10.4,83.5
509,22,0.33083,2.199,8.503,14.01,22.513,0.9,47.0,10.2,84.65
510,22,0.50374,3.609,18.058,13.659,31.717,0.8,339.0,11.9,82.52
511,22,0.43429,12.807,11.816,12.726,24.542,0.4,25.0,17.3,57.14
512,22,0.42153,16.39,7.293,12.805,20.099,0.7,331.0,17.8,56.77
513,22,0.17081,24.105,2.25,4.368,6.618,2.2,193.0,17.8,53.44
514,22,0.16174,24.798,1.661,3.783,5.443,2.0,167.0,17.3,55.7
515,22,0.14319,26.076,1.188,2.826,4.014,1.6,142.0,18.2,52.26
516,22,0.16663,26.018,1.783,3.188,4.971,1.7,157.0,18.9,53.09
517,22,0.13303,26.057,1.504,2.576,4.08,2.4,146.0,20.5,46.11
518,22,0.12008,26.525,0.842,2.202,3.044,1.0,83.0,20.2,45.7
519,22,0.17494,24.088,1.319,4.363,5.682,0.3,115.0,19.6,47.25
520,22,0.36819,20.468,2.921,10.47,13.39,2.5,313.0,17.8,61.65
521,22,0.52828,12.534,4.078,17.283,21.361,1.2,333.0,16.6,65.84
522,22,0.29166,14.241,0.574,10.455,11.028,0.9,109.0,15.5,64.13
523,22,0.57644,3.52,7.66,19.054,26.714,1.0,286.0,13.9,72.1
524,22,0.59387,2.187,7.276,20.371,27.647,0.4,51.0,13.5,72.08
525,22,0.6451,2.976,11.8,19.5,31.301,1.1,359.0,13.6,73.17
526,22,0.33533,5.162,2.66,13.632,16.291,0.6,290.0,13.2,73.37
527,22,0.42064,1.211,5.98,17.077,23.058,0.2,300.0,12.9,76.59
528,23,0.46803,3.459,10.439,14.658,25.097,0.3,310.0,13.1,76.44
529,23,0.24041,10.161,2.31,10.378,12.688,0.9,29.0,12.8,74.1
530,23,0.09516,18.479,0.203,3.459,3.662,2.0,53.0,13.2,71.27
531,23,0.10118,17.624,0.231,4.313,4.544,1.5,32.0,13.1,70.57
532,23,0.12219,10.809,1.775,6.584,8.359,0.4,22.0,11.3,76.23
533,23,0.29599,1.99,10.687,16.392,27.078,0.8,114.0,10.3,80.14
534,23,0.88843,2.526,45.616,19.646,65.262,0.9,13.0,12.3,76.28
535,23,0.70542,10.441,26.997,18.748,45.745,1.0,5.0,18.8,51.08
536,23,0.60461,22.165,14.4,17.896,32.296,0.8,83.0,20.7,42.74
537,23,0.15188,34.107,2.408,4.249,6.657,2.2,126.0,20.9,38.21
538,23,0.14033,33.777,1.817,3.431,5.248,1.9,91.0,22.3,37.02
539,23,0.17688,31.813,1.449,3.38,4.829,1.9,155.0,21.7,36.93
540,23,0.164,31.544,1.53,3.738,5.267,1.8,136.0,22.0,36.58
541,23,0.67072,27.338,2.777,4.976,7.753,2.3,93.0,21.2,40.93
542,23,0.72948,30.066,6.319,16.515,22.834,1.8,271.0,21.7,43.53
543,23,0.36242,31.66,3.713,13.738,17.452,0.8,188.0,21.5,40.89
544,23,0.36821,27.301,3.527,13.094,16.621,0.1,249.0,21.8,42.99
545,23,0.64216,16.749,3.7,23.831,27.531,2.4,304.0,17.0,67.97
546,23,0.64934,10.91,3.014,25.298,28.312,1.7,282.0,15.6,75.1
547,23,0.64586,9.975,3.392,24.033,27.425,2.5,294.0,15.1,78.04
548,23,0.39196,14.547,1.689,16.875,18.564,1.1,343.0,13.6,82.11
549,23,0.49474,7.532,1.834,22.745,24.579,0.8,344.0,13.1,83.03
550,23,0.40585,9.437,0.921,19.069,19.99,0.1,166.0,12.3,84.87
551,23,0.51888,2.057,6.743,21.505,28.248,0.3,323.0,11.5,85.92
552,24,0.63449,0.833,12.938,24.306,37.244,0.3,223.0,11.5,86.26
553,24,0.747,0.701,23.342,24.615,47.957,0.3,15.0,11.4,86.45
554,24,0.57586,5.807,15.734,23.621,39.355,1.2,2.0,12.3,86.55
555,24,0.28176,10.028,0.608,14.068,14.676,0.1,141.0,12.2,86.36
556,24,0.20838,15.153,0.701,11.069,11.77,0.8,353.0,12.0,86.31
557,24,0.32462,6.414,7.554,14.876,22.43,0.3,279.0,11.3,86.47
558,24,0.962,1.592,51.082,21.972,73.053,0.3,301.0,11.5,86.78
559,24,1.17068,3.402,53.893,24.446,78.338,0.6,331.0,13.7,85.08
560,24,1.04158,8.482,36.3,23.83,60.13,0.8,15.0,16.5,75.42
561,24,0.44657,16.184,7.744,14.695,22.439,0.8,19.0,17.0,63.93
562,24,0.57546,18.495,9.729,18.757,28.487,0.5,243.0,18.1,59.65
563,24,0.78239,19.303,13.934,26.148,40.082,1.1,179.0,17.8,63.1
564,24,0.72832,36.036,10.73,24.322,35.052,1.9,286.0,21.1,51.26
565,24,0.80139,35.623,5.57,31.95,37.52,1.7,321.0,19.1,58.24
566,24,0.66217,23.431,6.874,28.904,35.778,3.3,297.0,16.7,70.0
567,24,0.45849,25.771,4.523,20.574,25.097,1.9,306.0,16.5,71.04
568,24,0.46222,26.953,4.61,18.498,23.108,0.7,313.0,18.7,62.39
569,24,0.63867,15.554,4.204,25.589,29.793,0.8,353.0,16.2,70.14
570,24,0.86467,4.519,7.272,30.085,37.358,0.9,299.0,15.2,72.48
571,24,0.68487,2.243,6.576,24.639,31.215,0.4,108.0,14.2,70.47
572,24,0.64807,1.811,10.311,23.876,34.187,0.3,106.0,12.9,71.16
573,24,1.39632,1.252,57.025,24.061,81.086,0.2,304.0,11.9,75.78
574,24,1.66962,0.916,76.926,23.319,100.245,0.1,29.0,10.7,82.69
575,24,1.97343,0.749,108.913,19.064,127.977,0.5,282.0,10.1,84.51
576,25,1.50698,0.796,76.024,18.501,94.525,0.4,32.0,9.7,85.05
577,25,0.82684,0.282,33.82,16.121,49.941,0.2,255.0,9.8,85.21
578,25,0.77246,0.541,35.742,15.476,51.218,0.7,281.0,9.5,85.66
579,25,0.5601,0.638,20.655,15.123,35.778,0.1,203.0,9.1,86.15
580,25,0.39785,0.234,11.191,13.684,24.876,0.0,267.0,9.1,85.99
581,25,0.52323,0.881,33.74,13.708,47.448,0.1,354.0,9.2,85.98
582,25,0.90645,0.0,63.661,15.02,78.681,0.3,242.0,10.7,83.43
583,25,1.03387,7.309,40.236,28.679,68.915,0.4,294.0,15.9,73.58
584,25,0.92829,17.645,17.648,30.396,48.044,0.2,81.0,18.4,54.07
588,25,0.24123,23.244,4.455,5.892,10.347,2.4,121.0,20.8,41.86
589,25,0.16676,24.988,2.609,3.417,6.026,1.9,156.0,22.4,37.15
590,25,0.2092,22.802,3.527,5.206,8.733,2.0,147.0,21.5,40.31
591,25,0.20193,22.164,3.493,5.367,8.859,2.0,145.0,20.9,42.82
592,25,0.25729,19.145,4.138,7.913,12.052,1.7,136.0,19.4,45.16
593,25,0.49038,14.085,4.092,15.272,19.364,1.5,299.0,17.2,59.91
594,25,0.79213,2.766,6.997,28.994,35.99,1.1,333.0,15.1,71.19
595,25,1.00594,1.633,19.638,30.806,50.444,0.5,353.0,14.8,72.23
596,25,0.436,10.964,4.759,15.741,20.5,1.3,140.0,14.6,64.34
597,25,0.29003,13.51,2.202,11.352,13.553,1.3,135.0,14.1,63.6
598,25,0.23409,12.709,1.61,11.074,12.684,1.8,118.0,13.8,64.11
599,25,0.18919,14.23,1.022,10.155,11.177,1.0,92.0,13.4,66.2
600,26,0.21553,8.16,0.465,10.497,10.962,0.4,31.0,12.5,70.92
601,26,0.15573,9.517,0.43,8.174,8.604,0.9,77.0,12.3,75.59
602,26,0.16825,8.294,0.465,8.94,9.405,0.3,261.0,12.1,75.29
603,26,0.15838,7.454,0.432,9.372,9.804,0.7,43.0,11.1,79.4
604,26,0.16138,6.588,3.04,12.546,15.586,0.3,107.0,11.7,75.58
605,26,0.25693,1.785,6.505,16.532,23.037,1.0,55.0,10.4,79.06
606,26,0.68247,3.927,22.997,19.922,42.919,1.4,72.0,12.5,69.83
607,26,0.72463,6.829,22.968,18.983,41.951,1.5,18.0,15.1,57.47
608,26,0.64073,12.029,18.628,17.396,36.024,1.1,2.0,17.6,53.52
609,26,0.39466,17.831,9.595,12.59,22.185,1.1,320.0,18.8,49.06
610,26,0.33647,23.503,6.592,10.749,17.341,1.1,44.0,21.0,42.04
611,26,0.16436,27.022,2.268,4.607,6.875,1.9,154.0,21.9,38.83
612,26,0.18066,25.672,3.128,4.954,8.082,1.3,116.0,21.0,42.38
613,26,0.24351,23.54,3.805,6.776,10.581,0.8,115.0,20.4,45.68
614,26,0.17696,26.495,3.147,4.608,7.755,2.1,120.0,21.5,42.0
615,26,0.18182,25.032,1.944,5.117,7.061,1.6,123.0,19.2,48.93
616,26,0.28797,21.274,3.191,9.203,12.395,1.8,178.0,17.3,52.78
617,26,0.36573,15.746,2.019,13.437,15.456,0.5,243.0,15.8,57.46
618,26,0.31223,17.148,1.344,11.507,12.851,0.7,123.0,15.3,58.04
619,26,0.94291,1.088,18.704,32.005,50.709,1.3,306.0,13.9,70.74
620,26,0.65367,2.733,8.417,24.155,32.571,0.2,132.0,13.0,67.76
621,26,1.14591,1.154,40.363,25.334,65.696,0.3,308.0,11.6,75.64
622,26,0.67812,1.907,16.444,23.471,39.915,1.1,10.0,12.6,73.06
623,26,0.42549,1.209,3.645,21.353,24.998,0.7,357.0,12.2,74.92
624,27,0.61355,0.965,22.301,20.421,42.722,0.7,331.0,10.3,79.59
625,27,0.53769,0.779,18.705,18.52,37.226,0.4,261.0,9.8,82.45
626,27,0.829,1.163,27.603,17.74,45.343,0.3,316.0,9.3,84.05
627,27,0.59891,0.873,17.776,16.561,34.336,0.4,298.0,9.5,84.77
628,27,0.49147,0.962,21.103,16.461,37.564,0.6,259.0,9.8,85.13
629,27,0.49153,1.043,31.291,14.699,45.99,0.3,321.0,8.5,85.64
630,27,1.24155,1.408,94.761,15.57,110.331,0.4,311.0,10.0,85.1
631,27,1.71002,4.2,89.957,34.15,124.107,0.7,339.0,16.2,65.03
632,27,1.28685,10.507,42.281,38.636,80.916,0.5,268.0,17.0,56.64
633,27,0.89242,13.879,22.269,33.839,56.108,0.6,108.0,18.2,50.16
634,27,0.21661,23.852,4.063,6.486,10.549,1.7,161.0,19.5,44.24
635,27,0.17203,24.21,3.226,4.688,7.915,1.9,130.0,20.0,42.45
636,27,0.18702,23.042,3.755,4.823,8.578,2.5,95.0,20.5,40.75
637,27,0.14924,24.012,3.008,3.879,6.887,2.7,103.0,22.3,32.85
638,27,0.14314,23.771,1.83,3.991,5.821,1.8,52.0,21.9,32.59
639,27,0.14626,23.629,2.045,4.212,6.257,3.2,37.0,21.8,33.84
640,27,0.27643,28.757,2.63,9.597,12.227,2.4,347.0,20.9,43.2
641,27,0.59641,23.546,4.588,22.862,27.45,3.1,296.0,17.8,60.74
642,27,0.80484,11.188,5.048,30.779,35.827,1.9,307.0,14.3,71.71
643,27,0.96458,3.175,10.007,37.478,47.485,1.3,299.0,13.2,77.26
644,27,0.80502,3.961,6.061,34.238,40.299,1.3,340.0,13.7,76.89
645,27,0.83184,3.804,9.29,32.376,41.666,1.5,314.0,13.8,76.67
646,27,0.59193,4.962,1.627,25.952,27.579,1.0,13.0,13.5,77.78
647,27,0.24338,9.853,1.575,12.475,14.049,1.3,98.0,12.2,80.21
648,28,0.16975,26.868,0.105,6.724,6.829,1.3,120.0,10.7,78.89
649,28,0.13651,25.139,0.072,3.412,3.484,0.3,151.0,10.0,78.44
650,28,0.13784,26.286,0.096,3.929,4.025,2.9,20.0,10.9,71.11
651,28,0.15638,22.321,0.133,5.425,5.558,2.5,5.0,11.2,69.72
652,28,0.23538,10.064,0.371,12.994,13.365,0.7,325.0,10.5,75.68
653,28,0.28269,6.617,2.02,17.124,19.145,1.0,59.0,10.0,79.2
654,28,0.57468,4.294,16.749,22.283,39.032,0.7,38.0,10.5,77.49
655,28,0.94479,6.14,31.198,24.277,55.475,0.2,267.0,13.1,69.12
656,28,1.15671,12.015,36.096,28.706,64.802,0.7,275.0,16.5,56.94
657,28,0.77443,22.931,11.328,24.285,35.613,1.5,27.0,18.0,51.42
658,28,0.55355,27.364,7.565,17.074,24.638,0.4,204.0,19.0,48.26
659,28,0.20222,30.463,2.559,4.615,7.173,1.4,169.0,19.8,45.46
660,28,0.19018,31.001,1.84,3.392,5.231,2.2,138.0,21.9,40.07
661,28,0.23656,27.504,2.212,4.532,6.744,2.7,130.0,19.7,46.06
662,28,0.23245,26.426,2.085,4.877,6.962,1.9,146.0,18.9,48.73
663,28,0.19837,27.106,1.445,3.912,5.357,1.6,114.0,19.7,46.92
664,28,0.21876,25.178,1.469,4.686,6.155,1.9,135.0,18.5,49.58
665,28,0.24227,21.221,1.203,6.313,7.516,1.3,151.0,16.7,55.06
666,28,0.46686,7.976,1.741,17.627,19.368,0.7,161.0,14.1,64.11
667,28,0.59127,2.983,5.689,21.453,27.141,1.3,91.0,12.8,70.95
668,28,0.66987,1.718,11.942,20.701,32.643,0.2,17.0,12.0,72.43
669,28,1.10196,1.027,42.521,19.168,61.689,0.8,357.0,10.5,80.13
670,28,1.02031,1.011,33.991,21.223,55.214,0.8,7.0,10.7,80.81
671,28,0.84561,0.884,28.592,18.059,46.651,0.9,8.0,10.4,81.24
672,29,0.69656,0.869,21.017,17.434,38.451,0.3,267.0,11.3,79.12
673,29,0.57371,0.977,17.404,17.229,34.633,0.4,13.0,10.6,80.0
674,29,0.54743,0.778,17.31,17.349,34.659,0.8,9.0,10.2,81.65
675,29,0.44756,0.761,11.554,16.885,28.44,0.3,305.0,10.6,79.43
676,29,0.42847,1.045,15.346,15.781,31.127,0.4,307.0,11.1,79.45
677,29,0.39952,0.739,12.422,15.22,27.642,0.5,318.0,11.8,77.04
678,29,0.69438,1.265,31.379,15.277,46.657,0.5,331.0,12.3,76.55
679,29,0.3066,13.841,8.731,8.236,16.967,1.0,167.0,15.1,58.08
680,29,0.32836,15.851,8.795,11.739,20.533,0.2,22.0,16.5,57.77
681,29,0.13548,22.581,1.297,3.126,4.423,1.9,112.0,17.0,54.51
682,29,0.13561,22.658,1.471,2.803,4.274,2.0,132.0,18.2,53.54
683,29,0.16461,23.488,1.796,3.086,4.881,1.4,139.0,20.6,45.67
684,29,0.21813,21.686,2.224,3.396,5.62,2.4,183.0,19.4,52.18
685,29,0.23946,20.909,2.442,3.979,6.421,2.1,214.0,19.4,51.67
686,29,0.25184,20.055,2.793,4.182,6.975,2.0,208.0,19.4,51.72
687,29,0.27402,18.896,1.836,5.092,6.928,1.6,181.0,17.9,54.57
